CNTRYID,CNT,CNTSCHID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST,SC001Q01TA,SC013Q01TA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA,SC161Q01SA,SC161Q02SA,SC161Q03SA,SC161Q04SA,SC161Q05SA,SC162Q01SA,SC155Q01HA,SC155Q02HA,SC155Q03HA,SC155Q04HA,SC155Q05HA,SC155Q06HA,SC155Q07HA,SC155Q08HA,SC155Q09HA,SC155Q10HA,SC155Q11HA,SC156Q01HA,SC156Q02HA,SC156Q03HA,SC156Q04HA,SC156Q05HA,SC156Q06HA,SC156Q07HA,SC156Q08HA,SC011Q01TA,SC012Q01TA,SC012Q02TA,SC012Q03TA,SC012Q04TA,SC012Q05TA,SC012Q06TA,SC012Q07TA,SC042Q01TA,SC042Q02TA,SC154Q01HA,SC154Q02WA,SC154Q03WA,SC154Q04WA,SC154Q05WA,SC154Q06WA,SC154Q07WA,SC154Q08WA,SC154Q09HA,SC154Q10WA,SC154Q11HA,SC036Q01TA,SC036Q02TA,SC036Q03NA,SC037Q01TA,SC037Q02TA,SC037Q03TA,SC037Q04TA,SC037Q05NA,SC037Q06NA,SC037Q07TA,SC037Q08TA,SC037Q09TA,SC037Q10NA,SC165Q01HA,SC165Q02HA,SC165Q03HA,SC165Q04HA,SC165Q05HA,SC165Q06HA,SC165Q07HA,SC165Q08HA,SC165Q09HA,SC165Q10HA,SC166Q02HA,SC166Q03HA,SC166Q05HA,SC166Q06HA,SC167Q01HA,SC167Q02HA,SC167Q03HA,SC167Q04HA,SC167Q05HA,SC167Q06HA,SC158Q01HA,SC158Q02HA,SC158Q04HA,SC158Q07HA,SC158Q08HA,SC158Q09HA,SC158Q12HA,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q11HA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC002Q01TA,SC002Q02TA,SC048Q01NA,SC048Q02NA,SC048Q03NA,SC004Q01TA,SC004Q02TA,SC004Q03TA,SC004Q04NA,SC004Q05NA,SC004Q06NA,SC004Q07NA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC025Q01NA,SC159Q01HA,SC003Q01TA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q12IA,SC053Q13IA,SC053Q09TA,SC053Q10TA,SC053Q14IA,SC053Q15IA,SC053Q16IA,SC053D11TA,SC150Q01IA,SC150Q02IA,SC150Q03IA,SC150Q04IA,SC150Q05IA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,SC152Q01HA,SC160Q01WA,SC052Q01NA,SC052Q02NA,SC052Q03HA,PRIVATESCH,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG,W_SCHGRNRABWT,W_FSTUWT_SCH_SUM,SENWT,VER_DAT,M,BOOKID
124.0,b'CAN',12400567.0,b'07MS',b'012400',12405.0,b'CAN0547',b'1240000',1.0,2.0,493.0,5.0,1.0,85.0,15.0,,,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,,,90.0,30.0,65.0,,90.0,90.0,90.0,50.0,4.0,250.0,,,,,,,,,,,75.0,2.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,b'0124001',1.0,1.0,2.0,2.0,2.0,17.0,21.0,21.0,21.0,5.0,1.0,2.0,1.0,1.0,1.0,b'public',3.0,,,,1.0,,,,0.1333,0.0067,,3.0,-0.2723,-0.0879,0.7395,0.2397,0.9042,1.744,562.68875,2.47669,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400568.0,b'07MS',b'012400',12409.0,b'CAN0984',b'1240000',1.0,2.0,313.0,2.0,1.0,95.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,2.0,15.0,56.0,40.0,40.0,40.0,15.0,20.0,20.0,,,,,,,,,,,16.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,b'0124002',1.0,2.0,2.0,2.0,2.0,4.0,33.0,47.0,3.0,,2.0,,1.0,1.0,2.0,b'public',3.0,,,0.7143,1.0,,1.0,0.9459,0.2432,0.0,,3.0,-1.4212,-0.5869,0.2913,0.2266,-1.0542,11.41509,679.04167,16.21083,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400569.0,b'07MS',b'012400',12405.0,b'CAN0547',b'1240000',1.0,2.0,493.0,4.0,2.0,58.0,42.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,,,15.0,10.0,1.0,285.0,623.0,623.0,177.0,43.0,100.0,150.0,,,,,,,,,,,75.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,b'0124002',1.0,2.0,2.0,2.0,2.0,,90.0,40.0,5.0,10.0,1.0,1.0,1.0,,,b'private',2.0,,,2.186,1.0,,,,0.1793,0.0,,3.0,-0.6884,-0.3163,0.3792,-0.3786,-0.1661,2.06692,684.87749,2.93528,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400570.0,b'07MS',b'012400',12408.0,b'CAN0874',b'1240000',1.0,2.0,313.0,4.0,1.0,100.0,,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,16.0,10.0,10.0,,150.0,150.0,60.0,60.0,60.0,80.0,,,,,,,,,,,100.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,b'0124002',1.0,1.0,1.0,2.0,1.0,1.0,20.0,61.0,1.0,1.0,2.0,,1.0,1.0,1.0,b'public',3.0,,,,1.0,,,,0.2182,0.0,,3.0,-1.1823,-0.2968,-0.0384,0.2266,0.9042,1.0,252.28181,1.42012,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400571.0,b'07MS',b'012400',12404.0,b'CAN0434',b'1240000',1.0,2.0,313.0,3.0,1.0,100.0,,,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,,,14.0,6.0,24.0,410.0,150.0,150.0,30.0,75.0,75.0,105.0,,,,,,,,,,,95.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,b'0124002',1.0,1.0,2.0,2.0,1.0,1.0,29.0,29.0,3.0,11.0,1.0,3.0,1.0,1.0,1.0,b'public',3.0,,,0.3659,1.0,,1.0,1.0,0.4854,0.0,,3.0,0.4292,-1.4551,0.2773,0.933,-1.8358,1.08377,317.66407,1.53908,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400572.0,b'07MS',b'012400',12405.0,b'CAN0547',b'1240000',1.0,2.0,493.0,2.0,1.0,98.0,2.0,,,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,,,1.0,13.0,15.0,470.0,105.0,105.0,55.0,30.0,0.0,30.0,,,,,,,,,,,77.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,b'0124002',2.0,2.0,2.0,2.0,1.0,3.0,10.0,50.0,2.0,,2.0,,2.0,2.0,2.0,b'public',3.0,,,0.2234,1.0,,1.0,1.0,0.0,0.0,,3.0,0.1,0.8371,0.0645,1.4078,-1.0542,8.41187,905.8226,11.94589,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400573.0,b'07MS',b'012400',12407.0,b'CAN0764',b'1240000',1.0,2.0,313.0,2.0,1.0,100.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,,,90.0,5.0,15.0,138.0,150.0,150.0,60.0,15.0,20.0,200.0,,,,,,,,,,,100.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,b'0124002',2.0,2.0,2.0,2.0,2.0,1.0,10.0,80.0,1.0,,2.0,,1.0,1.0,1.0,b'public',3.0,,,1.087,1.0,,1.0,1.0,0.0222,0.0,,3.0,-1.4212,-0.7828,1.1989,0.9355,-0.1764,1.03368,125.59741,1.46795,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400574.0,b'07MS',b'012400',12405.0,b'CAN0547',b'1240000',1.0,2.0,493.0,2.0,1.0,100.0,,,,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,,,10.0,15.0,5.0,,50.0,50.0,15.0,20.0,3.0,30.0,,,,,,,,,,,,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,b'0124002',2.0,1.0,2.0,2.0,1.0,0.0,75.0,,3.0,0.0,1.0,2.0,1.0,1.0,2.0,b'public',3.0,,,,1.0,,1.0,0.8533,0.2133,0.0,,3.0,0.8306,-1.4551,0.3792,-1.2401,-0.1764,13.16225,660.76962,18.692,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400575.0,b'07MS',b'012400',12405.0,b'CAN0544',b'1240000',1.0,2.0,313.0,5.0,2.0,12.0,85.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,63.0,63.0,63.0,63.0,25.0,44.0,350.0,,,,,,,,,,,53.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0124002',2.0,2.0,2.0,2.0,2.0,1.0,80.0,80.0,50.0,26.0,2.0,,1.0,1.0,1.0,b'private',1.0,,,1.0,1.0,,0.986,0.7203,0.2797,0.0,,3.0,-1.4212,-1.4551,-0.335,-0.7733,0.9042,1.63345,97.02113,2.31969,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400576.0,b'07MS',b'012400',12408.0,b'CAN0873',b'1240000',1.0,2.0,313.0,1.0,1.0,99.0,1.0,,,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,5.0,,15.0,44.0,100.0,100.0,60.0,17.0,17.0,25.0,,,,,,,,,,,25.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,b'0124002',1.0,2.0,2.0,2.0,2.0,8.0,40.0,60.0,3.0,15.0,2.0,,1.0,1.0,2.0,b'public',3.0,,,2.2727,1.0,,1.0,0.8,0.2,0.0,,3.0,-0.6483,0.028,-0.0384,0.2266,0.9042,4.07143,156.58302,5.78192,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400577.0,b'07MS',b'012400',12401.0,b'CAN0104',b'1240000',1.0,2.0,313.0,4.0,1.0,100.0,,,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,,,7.0,20.0,35.0,221.0,120.0,120.0,60.0,35.0,5.0,60.0,,,,,,,,,,,100.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0124002',2.0,2.0,2.0,2.0,2.0,10.0,25.0,70.0,12.0,12.0,2.0,,1.0,1.0,1.0,b'public',3.0,,,0.543,1.0,,,,,0.0,,3.0,-0.6344,-0.4314,2.7277,0.2266,-1.0542,1.0,197.29788,1.42012,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400578.0,b'07MS',b'012400',12410.0,b'CAN1094',b'1240000',1.0,2.0,313.0,3.0,1.0,98.0,1.0,1.0,,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,,,7.0,11.0,25.0,151.0,150.0,150.0,90.0,0.0,40.0,65.0,,,,,,,,,,,65.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0124002',1.0,2.0,2.0,2.0,2.0,3.0,45.0,68.0,1.0,2.0,2.0,,1.0,1.0,2.0,b'public',3.0,,,0.9934,1.0,,1.0,1.0,0.0968,0.0,,3.0,-0.2376,-0.4314,0.3839,0.9028,0.287,3.68125,544.14086,5.22782,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400579.0,b'07MS',b'012400',12407.0,b'CAN0765',b'1240000',1.0,2.0,493.0,1.0,1.0,100.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,,,100.0,6.0,100.0,1.0,1.0,,,7.0,7.0,9.0,,,,,,,,,,,100.0,1.0,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,b'0124002',2.0,2.0,2.0,2.0,2.0,3.0,100.0,100.0,47.0,76.0,1.0,1.0,2.0,2.0,1.0,b'public',3.0,,,,,,0.875,0.875,0.0,0.0,,0.0,0.8339,0.9728,-0.7043,-0.1274,-1.4581,1.0,1.30418,1.42012,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400580.0,b'07MS',b'012400',12403.0,b'CAN0324',b'1240000',1.0,2.0,313.0,4.0,1.0,95.0,5.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,,,5.0,60.0,50.0,212.0,212.0,212.0,212.0,15.0,30.0,55.0,,,,,,,,,,,20.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,2.0,b'0124002',1.0,2.0,2.0,2.0,2.0,5.0,20.0,70.0,5.0,20.0,2.0,,1.0,1.0,1.0,b'public',3.0,,,1.0,1.0,,0.9505,,0.5941,0.0,,3.0,-0.6884,1.3558,1.5517,1.2182,-1.0542,1.09329,178.26409,1.5526,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400581.0,b'07MS',b'012400',12408.0,b'CAN0874',b'1240000',1.0,2.0,313.0,4.0,1.0,100.0,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,15.0,12.0,8.0,290.0,300.0,300.0,100.0,6.0,55.0,310.0,,,,,,,,,,,99.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,b'0124002',1.0,1.0,2.0,2.0,1.0,10.0,10.0,10.0,2.0,5.0,2.0,,1.0,1.0,2.0,b'public',3.0,,,1.0345,1.0,,1.0,1.0,0.2195,0.0,,3.0,-1.4212,0.0055,-0.3925,-0.0452,-2.1866,1.0,265.41337,1.42012,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400582.0,b'07MS',b'012400',12401.0,b'CAN0104',b'1240000',1.0,2.0,313.0,2.0,1.0,100.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,2.0,3.0,5.0,130.0,130.0,130.0,130.0,40.0,40.0,60.0,,,,,,,,,,,100.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,b'0124002',2.0,2.0,2.0,2.0,2.0,1.0,60.0,72.0,5.0,20.0,2.0,,1.0,1.0,1.0,b'public',3.0,,,1.0,1.0,,1.0,1.0,0.8333,0.0,,3.0,-1.4212,-1.4551,0.1795,-1.2356,0.9042,1.0,125.9138,1.42012,b'  20MAY19:15:30:56',,
